,doc_id,org_name1,org_name2,freq
3390,20220261,MA 5,Wiener Gesundheitsverbundes,1
3391,20220261,MA 29,MA 49,2
3392,20220261,MA 11,MA 6,2
3393,20220261,MA 13,MA 42,1
3394,20220261,MA 44,MA 51,2
3395,20220261,MA 59,stadt wien,1
3396,20220261,MA 15,MA 42,1
3397,20220261,MA 44,Unternehmungen Stadt Wien  Wiener Wohnen,1
3398,20220261,MA 35,MA 42,1
3399,20220261,MA 11,MA 40,1
3400,20220261,MA 13,MA 67,1
3401,20220261,MA 13,MA 6,1
3402,20220261,MA 28,MA 42,1
3403,20220261,MA 15,MA 67,1
3404,20220261,MA 29,MA 31,1
3405,20220261,MA 5,MA 54,1
3406,20220261,MA 20,MA 23,1
3407,20220261,MA 23,MA 49,1
3408,20220261,MA 15,MA 6,1
3409,20220261,MA 60,MA1,2
3410,20220261,MA 40,stadt wien,1
3411,20220261,MA 10,MA 15,1
3412,20220261,MA 5,MA 9,1
3413,20220261,Stadt Wien  Wiener Wohnen,Wiener Wohnen Hausbetreuung GmbH,1
3414,20220261,MA 13,MA 40,1
3415,20220261,MA 44,MA 50,1
3416,20220261,MA 49,MA 59,1
3417,20220261,MA 15,MA 40,1
3418,20220261,MA 28,MA 6,3
3419,20220261,MA 10,MA 24,1
3420,20220261,MA 54,MA 6,1
3421,20220261,MA 2,MA 49,8
3422,20220261,MA 23,MA 31,1
3423,20220261,MA 10,MA 20,1
3424,20220261,MA 51,MA 67,1
3425,20220261,MA 51,MA 6,3
3426,20220261,MA 45,MA 60,1
3427,20220261,MA 25,MA 48,1
3428,20220261,Bundeshauptstadt Wien,MA 25,1
3429,20220261,MA 42,MA 54,2
3430,20220261,MA 10,MA 51,2
3431,20220261,MA 31,MA 7,1
3432,20220261,MA 33,MA 49,1
3433,20220261,MA 2,MA 31,1
3434,20220261,MA 69,MA 70,1
3435,20220261,MA 42,MA 9,1
3436,20220261,MA 10,Unternehmungen Stadt Wien  Wiener Wohnen,1
3437,20220261,MA 45,MA 70,1
3438,20220261,MA 48,MA 54,1
3439,20220261,MA 5,MA 56,4
3440,20220261,MA 48,MA 9,1
3441,20220261,MA 59,Unternehmungen Stadt Wien  Wiener Wohnen,1
3442,20220261,MA 24,MA 49,1
3443,20220261,MA 40,MA 51,1
3444,20220261,MA 42,MA 45,2
3445,20220261,Bundeshauptstadt Wien,MA 29,2
3446,20220261,MA 5,MA 68,3
3447,20220261,Wiener Gesundheitsverbundes,Wiener Krankenanstaltenverbundes,1
3448,20220261,MA 25,stadt wien,1
3449,20220261,MA 20,MA 54,1
3450,20220261,MA 40,Unternehmungen Stadt Wien  Wiener Wohnen,1
3451,20220261,Bundeshauptstadt Wien,MA 59,1
3452,20220261,MA 44,MA 69,2
3453,20220261,MA 68,Wien Holding GmbH,1
3454,20220261,MA 13,MA 48,1
3455,20220261,MA 20,MA 9,1
3456,20220261,MA 31,MA 54,2
3457,20220261,MA 25,Wiener Sportstätten Betriebsgesellschaft mbH,1
3458,20220261,MA 24,MA 31,1
3459,20220261,MA 42,MA 56,1
3460,20220261,MA 5,MA1,9
3461,20220261,MA 15,MA 48,1
3462,20220261,MA 31,MA 9,1
3463,20220261,MA 35,MA 48,1
3464,20220261,MA 48,MA 56,3
3465,20220261,MA 10,MA 5,4
3466,20220261,MA 28,MA 48,1
3467,20220261,Wien Holding GmbH,stadt wien,2
3468,20220261,MA 29,MA 59,1
3469,20220261,MA 11,stadt wien,2
3470,20220261,Wien Holding GmbH,Wiener Sportstätten Betriebsgesellschaft mbH,1
3471,20220261,MA 42,MA 68,1
3472,20220261,MA 20,MA 45,1
3473,20220261,MA 10,MA 28,2
3474,20220261,Bundeshauptstadt Wien,MA 20,2
3475,20220261,MA 69,MA 7,1
3476,20220261,INTOSAI,Österreichischen Städtebundes,1
3477,20220261,MA 31,MA 45,2
3478,20220261,MA 49,MA 7,1
3479,20220261,MA 45,MA 7,1
3480,20220261,MA 13,stadt wien,1
3481,20220261,MA 23,MA 29,1
3482,20220261,MA 48,MA 68,1
3483,20220261,MA 49,Wien Holding GmbH,1
3484,20220261,MA 42,MA1,1
3485,20220261,MA1,StRH Wien,2
3486,20220261,MA 23,MA 59,1
3487,20220261,MA 10,MA 34,2
3488,20220261,MA 15,stadt wien,1
3489,20220261,MA 68,MA 9,1
3490,20220261,MA 40,MA 5,1
3491,20220261,MA 31,MA 56,1
3492,20220261,MA 48,MA1,2
3493,20220261,MA 11,MA 15,1
3494,20220261,MA 28,stadt wien,2
3495,20220261,MA 2,MA 29,3
3496,20220261,Gesundheitsverbundes,Wiener Gesundheitsverbundes,1
3497,20220261,MA 25,MA 51,2
3498,20220261,MA 31,MA 33,1
3499,20220261,MA 34,MA 49,3
3500,20220261,MA 11,MA 24,1
3501,20220261,MA 25,Unternehmungen Stadt Wien  Wiener Wohnen,1
3502,20220261,MA 35,MA 59,2
3503,20220261,MA 59,MA 69,1
3504,20220261,MA 31,MA 44,2
3505,20220261,Bundeshauptstadt Wien,MA 23,1
3506,20220261,MA 13,MA 15,1
3507,20220261,MA 45,MA 50,1
3508,20220261,MA 51,stadt wien,2
3509,20220261,MA 31,MA 68,1
3510,20220261,MA 54,MA 59,1
3511,20220261,MA 56,MA 60,1
3512,20220261,MA 20,MA1,2
3513,20220261,MA 49,MA 54,1
3514,20220261,MA 51,Wiener Sportstätten Betriebsgesellschaft mbH,1
3515,20220261,MA 2,MA 60,2
3516,20220261,MA 13,MA 24,1
3517,20220261,MA 31,MA1,1
3518,20220261,MA 49,MA 9,1
3519,20220261,MA 11,MA 51,1
3520,20220261,MA 40,MA 69,1
3521,20220261,MA 15,MA 24,1
3522,20220261,MA 11,Unternehmungen Stadt Wien  Wiener Wohnen,1
3523,20220261,MA 24,MA 29,1
3524,20220261,MA 33,MA 60,1
3525,20220261,MA 13,MA 51,1
3526,20220261,MA 44,MA 6,2
3527,20220261,MA 13,Unternehmungen Stadt Wien  Wiener Wohnen,1
3528,20220261,MA 15,MA 51,1
3529,20220261,MA 60,MA 70,1
3530,20220261,MA 6,Wien Holding GmbH,1
3531,20220261,MA 15,Unternehmungen Stadt Wien  Wiener Wohnen,1
3532,20220261,MA 25,MA 5,2
3533,20220261,MA 28,MA 51,2
3534,20220261,MA 68,MA1,1
3535,20220261,MA 24,MA 60,1
3536,20220261,MA 29,MA 7,1
3537,20220261,MA 49,MA 56,3
3538,20220261,MA 20,MA 31,1
3539,20220261,MA 25,MA 28,1
3540,20220261,MA 45,MA 69,1
3541,20220261,MA 11,MA 5,2
3542,20220261,MA 51,Unternehmungen Stadt Wien  Wiener Wohnen,1
3543,20220261,Bundeshauptstadt Wien,MA 54,1
3544,20220261,MA 25,MA 34,2
3545,20220261,Bundeshauptstadt Wien,MA 9,1
3546,20220261,MA 49,MA 68,3
3547,20220261,MA 45,MA 68,1
3548,20220261,MA 13,MA 5,1
3549,20220261,MA 6,MA 9,1
3550,20220261,MA 11,MA 28,1
3551,20220261,MA 56,MA 7,1
3552,20220261,MA 31,MA 67,1
3553,20220261,MA 15,MA 5,1
3554,20220261,MA 49,MA1,1
3555,20220261,MA 2,MA 7,1
3556,20220261,MA 35,MA 5,1
3557,20220261,MA 29,MA 54,1
3558,20220261,MA 11,MA 34,1
3559,20220261,MA 29,MA 9,1
3560,20220261,MA 28,MA 5,3
3561,20220261,MA 40,MA 42,1
3562,20220261,MA 31,MA 40,1
3563,20220261,MA 10,MA 49,2
3564,20220261,Bundeshauptstadt Wien,MA 45,1
3565,20220261,MA 13,MA 28,1
3566,20220261,MA 5,MA 60,2
3567,20220261,MA1,stadt wien,3
3568,20220261,MA 11,MA 69,1
3569,20220261,MA 15,MA 28,1
3570,20220261,MA 33,MA 7,1
3571,20220261,MA 34,MA 59,1
3572,20220261,MA 44,MA 48,1
3573,20220261,MA 60,MA 7,1
3574,20220261,MA 13,MA 34,1
3575,20220261,MA 5,ebswien tierservice GmbH NfG KG,1
3576,20220261,MA 23,MA 54,1
3577,20220261,MA 5,MA 70,2
3578,20220261,MA 15,MA 34,1
3579,20220261,MA 23,MA 9,1
3580,20220261,MA 10,MA 31,2
3581,20220261,MA 67,MA 7,1
3582,20220261,MA 13,MA 69,1
3583,20220261,MA 29,MA 45,1
3584,20220261,MA 24,MA 7,1
3585,20220261,MA 2,MA 54,1
3586,20220261,MA 56,MA 9,1
3587,20220261,MA 40,MA 49,1
3588,20220261,MA 35,MA 54,1
3589,20220261,MA 2,MA 9,1
3590,20220261,MA 50,MA 59,1
3591,20220261,MA 29,MA 56,2
3592,20220261,MA 42,MA 60,1
3593,20220261,Fonds Soziales Wien,Gesundheits und Krankenanstaltenbereich,1
3594,20220261,MA 23,MA 45,1
3595,20220261,MA 48,MA 60,1
3596,20220261,MA 33,MA 54,1
3597,20220261,Bundeshauptstadt Wien,MA1,2
3598,20220261,MA 42,MA 70,1
3599,20220261,Fonds Soziales Wien,MA 5,1
3600,20220261,MA 33,MA 9,1
3601,20220261,MA 23,MA 56,1
3602,20220261,MA 29,MA 44,2
3603,20220261,MA 48,MA 70,3
3604,20220261,MA 6,MA1,10
3605,20220261,MA 29,MA 68,2
3606,20220261,MA 49,MA 67,1
3607,20220261,MA 45,MA 67,1
3608,20220261,MA 2,MA 45,1
3609,20220261,MA 44,MA 59,1
3610,20220261,MA 45,MA 6,1
3611,20220261,MA 67,MA 9,1
3612,20220261,MA 35,MA 45,1
3613,20220261,MA1,Unternehmungen Stadt Wien  Wiener Wohnen,1
3614,20220261,MA 24,MA 54,1
3615,20220261,MA 29,MA1,2
3616,20220261,MA 2,MA 56,3
3617,20220261,MA 20,MA 60,2
3618,20220261,MA 24,MA 9,1
3619,20220261,MA 10,MA 25,1
3620,20220261,MA 33,MA 45,2
3621,20220261,MA 5,MA 7,1
3622,20220261,MA 20,MA 70,1
3623,20220261,Verein Wiener Kammeroper,Vereinigten Bühnen Wien GmbH,1
3624,20220261,MA 2,MA 33,1
3625,20220261,MA 7,stadt wien,1
3626,20220261,MA 11,MA 42,2
3627,20220261,MA 31,MA 70,1
3628,20220261,MA 33,MA 56,1
3629,20220261,MA 23,MA1,1
3630,20220261,MA 40,MA 48,1
3631,20220261,Gesundheitsverbundes,MA 2,1
3632,20220261,MA 2,MA 44,2
3633,20220261,MA 56,MA 68,3
3634,20220261,MA 25,MA 49,2
3635,20220261,MA 2,MA 68,2
3636,20220261,MA 24,MA 45,1
3637,20220261,MA 31,stadt wien,2
3638,20220261,StRH Wien,stadt wien,1
3639,20220261,MA 56,MA1,2
3640,20220261,MA 34,MA 7,1
3641,20220262,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
3642,20220262,Bundeshauptstadt Wien,MA 29,1
3643,20220262,MA 20,MA 29,1
3644,20220262,Bundeshauptstadt Wien,MA1,1
3645,20220262,Unternehmungen Stadt Wien  Wiener Wohnen,Wiener Krankenanstaltenverbundes,1
3646,20220262,MA 60,MA1,1
3647,20220262,MA1,Stadtrechnungshofes Wien,1
3648,20220262,MA 20,MA1,1
3649,20220262,MA 5,MA1,4
3650,20220262,Bundeshauptstadt Wien,MA 6,1
3651,20220262,MA 6,MA1,7
3652,20220262,Bundeshauptstadt Wien,Stadtrechnungshofausschusses,1
3653,20220262,Stadtrechnungshofes Wien,stadt wien,3
3654,20220262,Unternehmungen Stadt Wien  Wiener Wohnen,stadt wien,1
3655,20220262,MA 20,MA 6,1
3656,20220262,MA 5,MA 6,2
3657,20220262,Bundeshauptstadt Wien,MA 5,1
3658,20220262,Bundeshauptstadt Wien,MA 60,1
3659,20220262,MA 20,MA 5,1
3660,20220262,MA 29,MA1,1
3661,20220262,Wiener Krankenanstaltenverbundes,stadt wien,1
3662,20220262,MA1,stadt wien,1
3663,20220262,MA 20,MA 60,1
3664,20220262,Bundeshauptstadt Wien,Stadtrechnungshofes Wien,1
3665,20220262,MA 5,MA 60,1
3666,20220262,MA 6,MA 60,1
3667,20220262,MA 29,MA 6,1
3668,20220262,Bundeshauptstadt Wien,MA 20,1
3669,20220262,MA 34,MA1,1
3670,20220262,MA 29,MA 5,1
3671,20220262,MA 29,MA 60,1
3672,20220262,Klinik Floridsdorf,Wiener Krankenanstaltenverbundes,1
3673,20220262,MA 34,MA 5,1
3674,20220262,Klinik Floridsdorf,Unternehmungen Stadt Wien  Wiener Wohnen,1
3675,20220262,Klinik Floridsdorf,stadt wien,1
3676,20220263,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
3677,20220263,Bundeshauptstadt Wien,MA 29,1
3678,20220263,MA 29,stadt wien,1
3679,20220263,MA 20,MA 29,1
3680,20220263,Bundeshauptstadt Wien,MA1,1
3681,20220263,Unternehmungen Stadt Wien  Wiener Wohnen,Wiener Krankenanstaltenverbundes,1
3682,20220263,MA 60,MA1,1
3683,20220263,MA 20,MA1,1
3684,20220263,MA 5,MA1,1
3685,20220263,Bundeshauptstadt Wien,MA 6,1
3686,20220263,MA 6,MA1,1
3687,20220263,Bundeshauptstadt Wien,Stadtrechnungshofausschusses,1
3688,20220263,Stadtrechnungshofes Wien,stadt wien,3
3689,20220263,Unternehmungen Stadt Wien  Wiener Wohnen,stadt wien,1
3690,20220263,MA 20,MA 6,1
3691,20220263,MA 5,MA 6,1
3692,20220263,Bundeshauptstadt Wien,MA 5,1
3693,20220263,Bundeshauptstadt Wien,MA 60,1
3694,20220263,MA 20,MA 5,1
3695,20220263,MA 29,MA1,1
3696,20220263,Wiener Krankenanstaltenverbundes,stadt wien,1
3697,20220263,MA 20,MA 60,1
3698,20220263,Bundeshauptstadt Wien,Stadtrechnungshofes Wien,1
3699,20220263,MA 5,MA 60,1
3700,20220263,MA 6,MA 60,1
3701,20220263,MA 29,MA 6,2
3702,20220263,Bundeshauptstadt Wien,MA 20,1
3703,20220263,MA 29,MA 5,1
3704,20220263,MA 29,MA 60,1
3705,20220263,Klinik Floridsdorf,Wiener Krankenanstaltenverbundes,1
3706,20220263,MA 29,Stadtrechnungshofes Wien,1
3707,20220263,Klinik Floridsdorf,Unternehmungen Stadt Wien  Wiener Wohnen,1
3708,20220263,Klinik Floridsdorf,stadt wien,1
3709,20220264,MA 6,Stadtkasse 17,4
3710,20220264,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
3711,20220264,Stadtkasse 17,Stadtrechnungshofes Wien,2
3712,20220264,Stadtkasse 17,Stadtrechnungshofausschusses,1
3713,20220264,MA 6,Stadtrechnungshofes Wien,2
3714,20220264,MA 6,Stadtrechnungshofausschusses,1
3715,20220264,MA 6,MA 68,1
3716,20220265,Buchhaltungsabteilung 34,Stadtrechnungshofes Wien,1
3717,20220265,Buchhaltungsabteilung 34,MA 6,2
3718,20220265,MA 31,MA 6,1
3719,20220265,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
3720,20220265,Buchhaltungsabteilung 34,stadt wien,1
3721,20220265,48,MA 6,1
3722,20220265,MA 6,Stadtrechnungshofes Wien,1
3723,20220265,48,MA 31,1
3724,20220265,MA 6,Stadtrechnungshofausschusses,1
3725,20220265,MA 6,stadt wien,1
3726,20220266,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
3727,20220266,Stadtrechnungshofes Wien,stadt wien,1
3728,20220266,MA 23,Stadtrechnungshofes Wien,2
3729,20220266,MA 23,Stadtrechnungshofausschusses,1
3730,20220266,MA 23,stadt wien,3
3731,20220267,Stadtrechnungshofes Wien,WIP Wiener Infrastruktur Projekt GmbH,2
3732,20220267,MA 56,WIP Wiener Infrastruktur Projekt GmbH,2
3733,20220267,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
3734,20220267,Stadtrechnungshofausschusses,WIP Wiener Infrastruktur Projekt GmbH,1
3735,20220267,Stadtrechnungshofes Wien,stadt wien,1
3736,20220267,WIP Wiener Infrastruktur Projekt GmbH,stadt wien,1
3737,20220267,MA 56,Stadtrechnungshofes Wien,1
3738,20220267,Stadtrechnungshofausschusses,stadt wien,1
3739,20220268,Aktiengesellschaft der Wiener Lokalbahnen,Stadtrechnungshofes Wien,2
3740,20220268,Stadtrechnungshofes Wien,WIENER LOKALBAHNEN GmbH,6
3741,20220268,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
3742,20220268,WIENER LINIEN GmbH & Co KG,WIENER LOKALBAHNEN GmbH,1
3743,20220268,WIENER LINIEN GmbH & Co KG,stadt wien,1
3744,20220268,Stadtrechnungshofes Wien,Wiener Lokalbahnen Cargo GmbH,1
3745,20220268,Aktiengesellschaft der Wiener Lokalbahnen,Wiener Lokalbahnen Cargo GmbH,1
3746,20220268,WIENER LOKALBAHNEN GmbH,stadt wien,1
3747,20220269,Mitteilung der WIENER LINIEN GmbH & Co KG,Stadtrechnungshofes Wien,3
3748,20220269,Mitteilung der WIENER LINIEN GmbH & Co KG,Verkehrsverbundes,1
3749,20220269,Verkehrsverbund OstRegion GmbH,WIENER LINIEN GmbH & Co KG,5
3750,20220269,Lischkar & Co GmbH,WIENER LINIEN GmbH & Co KG,1
3751,20220269,Stadtrechnungshofes Wien,Verkehrsverbund Großraum Nürnberg GmbH,1
3752,20220269,Mitteilung der WIENER LINIEN GmbH & Co KG,Verkehrsverbund OstRegion GmbH,1
3753,20220269,Verbund,Verkehrsverbundes,1
3754,20220269,Stadtrechnungshofes Wien,Verkehrsverbund OstRegion GmbH,3
3755,20220269,Verkehrsverbund OstRegion GmbH,Verkehrsverbundes,2
3756,20220269,Verkehrsverbundes,WIENER LINIEN GmbH & Co KG,2
3757,20220269,Verbund,Verkehrsverbund Großraum Nürnberg GmbH,1
3758,20220269,Verbund,Verkehrsverbund OstRegion GmbH,1
3759,20220269,Stadtrechnungshofes Wien,stadt wien,1
3760,20220269,Verkehrsverbund Großraum Nürnberg GmbH,Verkehrsverbundes,1
3761,20220269,Verkehrsverbund OstRegion GmbH,stadt wien,1
3762,20220269,MA 5,WIENER LINIEN GmbH & Co KG,2
3763,20220269,Verkehrsverbund Großraum Nürnberg GmbH,Verkehrsverbund OstRegion GmbH,1
3764,20220269,MA 28,Stadtrechnungshofes Wien,1
3765,20220269,MA 5,Stadtrechnungshofes Wien,2
3766,20220269,VerkehrsAktiengesellschaft Nürnberg,WIENER LINIEN GmbH & Co KG,1
3767,20220269,Ueberreuter Print GmbH,WIENER LINIEN GmbH & Co KG,1
3768,20220269,Stadtrechnungshofes Wien,VerkehrsAktiengesellschaft Nürnberg,1
3769,20220269,Mitteilung der WIENER LINIEN GmbH & Co KG,WIENER LINIEN GmbH & Co KG,4
3770,20220269,WIENER LINIEN GmbH & Co KG,stadt wien,2
3771,20220269,VerkehrsAktiengesellschaft Nürnberg,Verkehrsverbund Großraum Nürnberg GmbH,2
3772,20220269,Stadtrechnungshofes Wien,WIENER LINIEN GmbH & Co KG,43
3773,20220270,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
3774,20220270,MA 46,Stadtrechnungshofausschusses,1
3775,20220270,MA 46,Stadtrechnungshofes Wien,4
3776,20220271,MA 28,MA 46,2
3777,20220271,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
3778,20220271,MA 39,Stadtrechnungshofes Wien,1
3779,20220271,MA 28,Stadtrechnungshofes Wien,7
3780,20220271,MA 28,Stadtrechnungshofausschusses,1
3781,20220271,EU,MA 28,1
3782,20220271,MA 46,Stadtrechnungshofes Wien,1
3783,20220272,Energieplanung und BürgerInnenbeteiligung,Verkehr,1
3784,20220272,Energieplanung und BürgerInnenbeteiligung,Klimaschutz,1
3785,20220272,MA 46,Verkehr,1
3786,20220272,Geschäftsgruppe Stadtentwicklung,MA 46,1
3787,20220272,Bundeshauptstadt Wien,Stadtrechnungshofes Wien,1
3788,20220272,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
3789,20220272,Klimaschutz,MA 46,1
3790,20220272,Energieplanung und BürgerInnenbeteiligung,MA 46,1
3791,20220272,Energieplanung und BürgerInnenbeteiligung,Geschäftsgruppe Stadtentwicklung,1
3792,20220272,Geschäftsgruppe Stadtentwicklung,Verkehr,1
3793,20220272,Klimaschutz,Verkehr,1
3794,20220272,Geschäftsgruppe Stadtentwicklung,Klimaschutz,1
3795,20220272,MA 46,Stadtrechnungshofes Wien,2
3796,20220273,MA 25,MA 36,3
3797,20220273,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
3798,20220273,MA 25,Stadtrechnungshofes Wien,3
3799,20220273,MA 59,Stadtrechnungshofes Wien,2
3800,20220273,MA 36,Stadtrechnungshofes Wien,3
3801,20220374,7,stadt wien,1
3802,20220374,Europäische Union GmbH,Verein PEREGRINA,1
3803,20220374,Europäische Union GmbH,MA 57,1
3804,20220374,7,Verein PEREGRINA,1
3805,20220374,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
3806,20220374,Europäische Union GmbH,stadt wien,1
3807,20220374,7,MA 57,1
3808,20220374,Stadtrechnungshofes Wien,Verein PEREGRINA,2
3809,20220374,7,Europäische Union GmbH,1
3810,20220374,MA 57,Stadtrechnungshofes Wien,1
3811,20220374,MA 57,Verein PEREGRINA,3
3812,20220374,Verein PEREGRINA,stadt wien,1
3813,20220374,MA 57,stadt wien,1
3814,20220374,MA 17,Verein PEREGRINA,1
3815,20220374,MA 17,MA 57,1
3816,20220375,7,stadt wien,1
3817,20220375,Europäische Union GmbH,Verein PEREGRINA,1
3818,20220375,Europäische Union GmbH,MA 57,1
3819,20220375,7,Verein PEREGRINA,1
3820,20220375,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
3821,20220375,Europäische Union GmbH,stadt wien,1
3822,20220375,7,MA 57,1
3823,20220375,Stadtrechnungshofes Wien,Verein PEREGRINA,1
3824,20220375,7,Europäische Union GmbH,1
3825,20220375,MA 57,Verein PEREGRINA,2
3826,20220375,Verein PEREGRINA,stadt wien,1
3827,20220375,MA 57,stadt wien,1
3828,20220375,MA 17,Verein PEREGRINA,1
3829,20220375,MA 17,MA 57,1
3830,20220376,MA 10,Verein Kindergruppen KINDERLACHEN Wien,16
3831,20220376,Stadtrechnungshofes Wien,Verein Kindergruppen KINDERLACHEN Wien,35
3832,20220376,MA 10,stadt wien,4
3833,20220376,Stadtrechnungshofes Wien,stadt wien,1
3834,20220376,Verein Kindergruppen KINDERLACHEN Wien,stadt wien,2
3835,20220376,Bundesministeriums,Verein Kindergruppen KINDERLACHEN Wien,1
3836,20220376,MA 11,Verein Kindergruppen KINDERLACHEN Wien,1
3837,20220376,MA 10,Stadtrechnungshofes Wien,19
3838,20220376,MA 11,stadt wien,2
3839,20220377,Stadtrechnungshofes Wien,Verein Hemayat,20
3840,20220377,Migrations und Integrationsfonds,europäischen Asyl,1
3841,20220377,Fonds Soziales Wien,MA 17,1
3842,20220377,MA 17,Verein Hemayat  Betreuungszentrum für Folter und Kriegsüberlebende,3
3843,20220377,Fonds Soziales Wien,Migrations und Integrationsfonds,1
3844,20220377,Bundesministerium für Klimaschutz,Familie und Jugend,1
3845,20220377,MA 17,ÖGK,1
3846,20220377,Fonds Soziales Wien,Förderung der Wiener Gesundheitsförderung gemeinnützige GmbH,1
3847,20220377,Fonds Soziales Wien,Verein Hemayat,1
3848,20220377,Förderung der Wiener Gesundheitsförderung gemeinnützige GmbH,Verein Hemayat,2
3849,20220377,Auswertung und Darstellung,Stadtrechnungshofes Wien,3
3850,20220377,Stadtrechnungshofes Wien,Verein Hemayat  Betreuungszentrum für Folter und Kriegsüberlebende,1
3851,20220377,MA 17,Stadtrechnungshofes Wien,6
3852,20220377,Auswertung und Darstellung,Verein Hemayat,3
3853,20220377,MA 17,Verein Hemayat,10
3854,20220377,Fonds Soziales Wien,Verein Hemayat  Betreuungszentrum für Folter und Kriegsüberlebende,1
3855,20220377,MA 17,stadt wien,1
3856,20220377,Fonds Soziales Wien,europäischen Asyl,1
3857,20220377,Institut für Sportwissenschaft,Verein Hemayat,1
3858,20220378,MA 34,Stadtrechnungshofes Wien,1
3859,20220378,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
3860,20220378,Die Wiener Volkshochschulen GmbH,Stadtrechnungshofausschusses,1
3861,20220378,Die Wiener Volkshochschulen GmbH,FPÖKlubs,1
3862,20220378,Gebarung der Wiener Volkshochschulen GmbH,MA 34,1
3863,20220378,Gebarung der Wiener Volkshochschulen GmbH,stadt wien,1
3864,20220378,Bundeshauptstadt Wien,Stadtrechnungshofausschusses,1
3865,20220378,Stadtrechnungshofes Wien,stadt wien,3
3866,20220378,Die Wiener Volkshochschulen GmbH,Gebarung der Wiener Volkshochschulen GmbH,2
3867,20220378,Bundeshauptstadt Wien,FPÖKlubs,1
3868,20220378,Die Wiener Volkshochschulen GmbH,Stadtrechnungshofes Wien,3
3869,20220378,Bundeshauptstadt Wien,Gebarung der Wiener Volkshochschulen GmbH,1
3870,20220378,Bundeshauptstadt Wien,Die Wiener Volkshochschulen GmbH,2
3871,20220378,Gebarung der Wiener Volkshochschulen GmbH,MA 13,1
3872,20220378,FPÖKlubs,Stadtrechnungshofausschusses,1
3873,20220378,Bundeshauptstadt Wien,Stadtrechnungshofes Wien,2
3874,20220378,MA 13,MA 34,1
3875,20220378,Die Wiener Volkshochschulen GmbH,MA 34,3
3876,20220378,FPÖKlubs,Stadtrechnungshofes Wien,1
3877,20220378,Die Wiener Volkshochschulen GmbH,stadt wien,1
3878,20220378,Bundeshauptstadt Wien,stadt wien,1
3879,20220378,Die Wiener Volkshochschulen GmbH,MA 13,1
3880,20220378,Gebarung der Wiener Volkshochschulen GmbH,Stadtrechnungshofes Wien,1
3881,20220379,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
3882,20220379,Gebarung der,MA 13,1
3883,20220379,Die Wiener Volkshochschulen GmbH,Stadtrechnungshofausschusses,1
3884,20220379,Die Wiener Volkshochschulen GmbH,FPÖKlubs,1
3885,20220379,Gebarung der Wiener Volkshochschulen GmbH,stadt wien,1
3886,20220379,Bundeshauptstadt Wien,Stadtrechnungshofausschusses,1
3887,20220379,Stadtrechnungshofes Wien,stadt wien,2
3888,20220379,Bundeshauptstadt Wien,FPÖKlubs,1
3889,20220379,Die Wiener Volkshochschulen GmbH,Gebarung der Wiener Volkshochschulen GmbH,1
3890,20220379,MA 13,Stadtrechnungshofes Wien,1
3891,20220379,Die Wiener Volkshochschulen GmbH,Stadtrechnungshofes Wien,2
3892,20220379,Bundeshauptstadt Wien,Gebarung der Wiener Volkshochschulen GmbH,1
3893,20220379,Bundeshauptstadt Wien,Die Wiener Volkshochschulen GmbH,2
3894,20220379,FPÖKlubs,Stadtrechnungshofausschusses,1
3895,20220379,Bundeshauptstadt Wien,Stadtrechnungshofes Wien,2
3896,20220379,MA 13,MA 34,1
3897,20220379,Die Wiener Volkshochschulen GmbH,MA 34,2
3898,20220379,FPÖKlubs,Stadtrechnungshofes Wien,1
3899,20220379,Die Wiener Volkshochschulen GmbH,stadt wien,1
3900,20220379,Die Wiener Volkshochschulen GmbH,Gebarung der,1
3901,20220379,Bundeshauptstadt Wien,stadt wien,1
3902,20220379,Gebarung der,MA 34,1
3903,20220379,Die Wiener Volkshochschulen GmbH,MA 13,3
3904,20220379,Gebarung der Wiener Volkshochschulen GmbH,Stadtrechnungshofes Wien,1
3905,20220380,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
3906,20220380,Die Wiener Volkshochschulen GmbH,Stadtrechnungshofausschusses,1
3907,20220380,Die Wiener Volkshochschulen GmbH,FPÖKlubs,1
3908,20220380,Gebarung der Wiener Volkshochschulen GmbH,stadt wien,1
3909,20220380,Bundeshauptstadt Wien,Stadtrechnungshofausschusses,1
3910,20220380,Stadtrechnungshofes Wien,stadt wien,2
3911,20220380,MA 34,stadt wien,1
3912,20220380,Bundeshauptstadt Wien,FPÖKlubs,1
